Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
1303,2017-10-27 03:25:41.62,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:25:42.30,.
2669,2017-10-27 04:20:23.87,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:20:23.96,.
1304,2017-10-27 03:25:41.71,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:25:42.24,.
1636,2017-10-27 03:38:34.58,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 008F FFFF,2017-10-27 03:39:46.17,.
1305,2017-10-27 03:25:41.73,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:25:42.17,.
2671,2017-10-27 04:20:32.04,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:20:34.06,.
1306,2017-10-27 03:25:41.92,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:25:42.46,.
1307,2017-10-27 03:25:41.96,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:25:42.44,.
261,2017-10-27 03:02:55.72,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:03:01.66,.
1625,2017-10-27 03:38:10.48,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:38:10.68,.
1308,2017-10-27 03:25:42.03,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:25:42.47,.
1416,2017-10-27 03:31:40.84,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:31:41.15,.
1309,2017-10-27 03:25:42.23,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:25:42.70,.
2675,2017-10-27 04:20:32.92,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 04:20:33.55,.
1310,2017-10-27 03:25:42.37,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:25:42.66,.
1311,2017-10-27 03:25:51.32,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:25:52.49,.
1353,2017-10-27 03:27:21.89,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:27:22.42,.
325,2017-10-27 03:04:03.79,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00BE FFFF,2017-10-27 03:07:09.47,.
262,2017-10-27 03:02:56.00,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:02:59.04,.
1626,2017-10-27 03:38:10.61,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:38:11.23,.
2678,2017-10-27 04:20:33.27,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:20:33.85,.
1647,2017-10-27 03:38:54.09,SWITCH,BCSU-5 1A004-08 IULMAN,2250,FAILURE IN D-CHANNEL,0582 00 00,2017-10-27 03:40:20.58,..
2681,2017-10-27 04:20:43.29,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:20:43.60,.
263,2017-10-27 03:03:00.42,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:03:01.96,.
7924,2017-10-27 01:31:53.79,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:31:53.97,..
7925,2017-10-27 01:31:53.78,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:31:53.96,..
7926,2017-10-27 01:31:53.80,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:31:53.96,..
7927,2017-10-27 01:31:53.80,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:31:53.96,..
7928,2017-10-27 01:31:53.82,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3053,ETHERNET INTERFACE FAILURE,00000000 0C 00,2017-10-27 01:31:53.98,..
7929,2017-10-27 01:31:53.82,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3053,ETHERNET INTERFACE FAILURE,00000000 0B 00,2017-10-27 01:31:53.98,..
7930,2017-10-27 01:31:53.84,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:31:54.00,..
7931,2017-10-27 01:31:53.84,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:31:54.00,..
2719,2017-10-27 04:21:43.36,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:21:43.86,.
264,2017-10-27 03:03:00.70,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:03:01.77,.
1628,2017-10-27 03:38:23.91,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 0090 FFFF,2017-10-27 03:40:20.01,.
7938,2017-10-27 01:32:23.09,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 029F FFFF,2017-10-27 01:33:34.50,.
7939,2017-10-27 01:32:23.17,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A7 FFFF,2017-10-27 01:33:34.59,.
7940,2017-10-27 01:32:23.18,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B5 FFFF,2017-10-27 01:33:34.60,.
7941,2017-10-27 01:32:23.26,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BD FFFF,2017-10-27 01:33:34.68,.
7942,2017-10-27 01:32:23.28,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BE FFFF,2017-10-27 01:33:34.71,.
7943,2017-10-27 01:32:23.29,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B9 FFFF,2017-10-27 01:33:34.71,.
7944,2017-10-27 01:32:23.44,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A3 FFFF,2017-10-27 01:33:34.35,.
7945,2017-10-27 01:32:23.44,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B6 FFFF,2017-10-27 01:33:34.86,.
3265,2017-10-27 04:47:12.71,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:47:14.56,.
7947,2017-10-27 01:32:25.12,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A4 FFFF,2017-10-27 01:33:34.45,.
7948,2017-10-27 01:32:25.93,TRANSM,ET-1869 1A005-06 ERDSUP,2915,FAULT RATE MONITORING,ET 1869d 00,2017-10-27 01:33:32.93,...
7949,2017-10-27 01:32:25.93,TRANSM,ET-1886 1A005-06 ERDSUP,2915,FAULT RATE MONITORING,ET 1886d 00,2017-10-27 01:33:32.93,...
7950,2017-10-27 01:32:25.93,TRANSM,ET-1887 1A005-06 ERDSUP,2915,FAULT RATE MONITORING,ET 1887d 00,2017-10-27 01:33:32.93,...
7951,2017-10-27 01:32:26.93,TRANSM,ET-1868 1A005-06 ERDSUP,2915,FAULT RATE MONITORING,ET 1868d 00,2017-10-27 01:33:32.93,...
7952,2017-10-27 01:32:27.00,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 01,2017-10-27 01:32:27.00,.
7953,2017-10-27 01:32:27.00,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 01,2017-10-27 01:32:27.00,.
7954,2017-10-27 01:32:27.00,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3019,NETWORK SERVICE ENTITY,03 177B 01,2017-10-27 01:32:45.02,..
7955,2017-10-27 01:32:27.11,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3025,NETWORK SERVICE VIRTUAL,01 1771 1A,2017-10-27 01:32:27.11,.
7956,2017-10-27 01:32:27.11,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3020,NETWORK SERVICE VIRTUAL,01 1771 1A,2017-10-27 01:32:27.11,.
7957,2017-10-27 01:32:27.11,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3019,NETWORK SERVICE ENTITY,01 1771 1A,2017-10-27 01:32:45.13,..
7958,2017-10-27 01:32:27.12,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3025,NETWORK SERVICE VIRTUAL,01 1771 27,2017-10-27 01:32:27.12,.
7959,2017-10-27 01:32:27.12,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3020,NETWORK SERVICE VIRTUAL,01 1771 27,2017-10-27 01:32:27.12,.
7960,2017-10-27 01:32:27.12,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3019,NETWORK SERVICE ENTITY,01 1771 27,2017-10-27 01:32:45.13,..
7961,2017-10-27 01:32:27.42,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,01 1771 17,2017-10-27 01:32:27.42,.
7962,2017-10-27 01:32:27.42,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,01 1771 17,2017-10-27 01:32:27.42,.
7963,2017-10-27 01:32:27.42,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3019,NETWORK SERVICE ENTITY,01 1771 17,2017-10-27 01:32:45.44,..
7964,2017-10-27 01:32:28.05,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BC FFFF,2017-10-27 01:33:34.69,.
7965,2017-10-27 01:32:28.08,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 029E FFFF,2017-10-27 01:33:34.56,.
7966,2017-10-27 01:32:28.09,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3025,NETWORK SERVICE VIRTUAL,03 177B 34,2017-10-27 01:32:28.09,.
7967,2017-10-27 01:32:28.09,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3020,NETWORK SERVICE VIRTUAL,03 177B 34,2017-10-27 01:32:28.09,.
7968,2017-10-27 01:32:28.09,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3019,NETWORK SERVICE ENTITY,03 177B 34,2017-10-27 01:32:46.11,..
7969,2017-10-27 01:32:28.40,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BB FFFF,2017-10-27 01:33:34.75,.
7970,2017-10-27 01:32:28.58,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A5 FFFF,2017-10-27 01:33:34.58,.
7971,2017-10-27 01:32:28.59,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 13,2017-10-27 01:32:28.59,.
7972,2017-10-27 01:32:28.64,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B4 FFFF,2017-10-27 01:33:34.58,.
7973,2017-10-27 01:32:28.65,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A8 FFFF,2017-10-27 01:33:34.54,.
7974,2017-10-27 01:32:28.66,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A6 FFFF,2017-10-27 01:33:34.52,.
7975,2017-10-27 01:32:28.59,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 13,2017-10-27 01:32:28.59,.
7976,2017-10-27 01:32:28.59,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3019,NETWORK SERVICE ENTITY,03 177B 13,2017-10-27 01:32:43.77,..
7977,2017-10-27 01:32:28.79,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A0 FFFF,2017-10-27 01:33:34.56,.
7978,2017-10-27 01:32:28.84,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A2 FFFF,2017-10-27 01:33:34.39,.
7979,2017-10-27 01:32:28.85,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A9 FFFF,2017-10-27 01:33:34.59,.
7980,2017-10-27 01:32:28.89,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B7 FFFF,2017-10-27 01:33:34.40,.
7981,2017-10-27 01:32:28.90,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BA FFFF,2017-10-27 01:33:34.48,.
7982,2017-10-27 01:32:29.09,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,01 1771 25,2017-10-27 01:32:29.09,.
7983,2017-10-27 01:32:29.09,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,01 1771 25,2017-10-27 01:32:29.09,.
7984,2017-10-27 01:32:29.09,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3019,NETWORK SERVICE ENTITY,01 1771 25,2017-10-27 01:32:44.14,..
7985,2017-10-27 01:32:29.26,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02B8 FFFF,2017-10-27 01:33:34.43,.
7986,2017-10-27 01:32:29.33,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02BF FFFF,2017-10-27 01:33:34.64,.
7987,2017-10-27 01:32:29.37,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02C0 FFFF,2017-10-27 01:33:34.49,.
7988,2017-10-27 01:32:29.37,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 02A1 FFFF,2017-10-27 01:33:34.55,.
7989,2017-10-27 01:32:29.42,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3025,NETWORK SERVICE VIRTUAL,01 1771 1B,2017-10-27 01:32:29.42,.
7990,2017-10-27 01:32:29.42,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3020,NETWORK SERVICE VIRTUAL,01 1771 1B,2017-10-27 01:32:29.42,.
7991,2017-10-27 01:32:29.42,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3019,NETWORK SERVICE ENTITY,01 1771 1B,2017-10-27 01:32:44.43,..
7992,2017-10-27 01:32:29.61,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 02AA FFFF,2017-10-27 01:33:34.64,.
7993,2017-10-27 01:32:29.68,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3025,NETWORK SERVICE VIRTUAL,02 1772 14,2017-10-27 01:32:29.68,.
7994,2017-10-27 01:32:29.68,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3020,NETWORK SERVICE VIRTUAL,02 1772 14,2017-10-27 01:32:29.68,.
7995,2017-10-27 01:32:29.68,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3019,NETWORK SERVICE ENTITY,02 1772 14,2017-10-27 01:32:44.73,..
7996,2017-10-27 01:32:29.81,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3025,NETWORK SERVICE VIRTUAL,01 1771 16,2017-10-27 01:32:29.81,.
7997,2017-10-27 01:32:29.81,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3020,NETWORK SERVICE VIRTUAL,01 1771 16,2017-10-27 01:32:29.81,.
7998,2017-10-27 01:32:29.81,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3019,NETWORK SERVICE ENTITY,01 1771 16,2017-10-27 01:32:44.83,..
7999,2017-10-27 01:32:29.97,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3025,NETWORK SERVICE VIRTUAL,03 177B 35,2017-10-27 01:32:29.97,.
8000,2017-10-27 01:32:29.97,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3020,NETWORK SERVICE VIRTUAL,03 177B 35,2017-10-27 01:32:29.97,.
8001,2017-10-27 01:32:29.97,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3019,NETWORK SERVICE ENTITY,03 177B 35,2017-10-27 01:32:45.05,..
8002,2017-10-27 01:32:30.25,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3025,NETWORK SERVICE VIRTUAL,02 1772 39,2017-10-27 01:32:30.25,.
8003,2017-10-27 01:32:30.25,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3020,NETWORK SERVICE VIRTUAL,02 1772 39,2017-10-27 01:32:30.25,.
8004,2017-10-27 01:32:30.25,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3019,NETWORK SERVICE ENTITY,02 1772 39,2017-10-27 01:32:45.27,..
8005,2017-10-27 01:32:30.54,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 12,2017-10-27 01:32:30.54,.
8006,2017-10-27 01:32:30.54,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 12,2017-10-27 01:32:30.54,.
8007,2017-10-27 01:32:30.54,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3019,NETWORK SERVICE ENTITY,03 177B 12,2017-10-27 01:32:45.56,..
8008,2017-10-27 01:32:30.82,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3025,NETWORK SERVICE VIRTUAL,01 1771 22,2017-10-27 01:32:30.82,.
8009,2017-10-27 01:32:30.82,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3020,NETWORK SERVICE VIRTUAL,01 1771 22,2017-10-27 01:32:30.82,.
8010,2017-10-27 01:32:30.82,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3019,NETWORK SERVICE ENTITY,01 1771 22,2017-10-27 01:32:45.84,..
8011,2017-10-27 01:32:31.20,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3025,NETWORK SERVICE VIRTUAL,03 177B 30,2017-10-27 01:32:31.20,.
8012,2017-10-27 01:32:31.20,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3020,NETWORK SERVICE VIRTUAL,03 177B 30,2017-10-27 01:32:31.20,.
8013,2017-10-27 01:32:31.20,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3019,NETWORK SERVICE ENTITY,03 177B 30,2017-10-27 01:32:46.22,..
8014,2017-10-27 01:32:31.28,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3025,NETWORK SERVICE VIRTUAL,03 177B 0D,2017-10-27 01:32:31.28,.
8015,2017-10-27 01:32:31.28,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3020,NETWORK SERVICE VIRTUAL,03 177B 0D,2017-10-27 01:32:31.28,.
8016,2017-10-27 01:32:31.28,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3019,NETWORK SERVICE ENTITY,03 177B 0D,2017-10-27 01:32:43.30,..
8017,2017-10-27 01:32:31.31,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3025,NETWORK SERVICE VIRTUAL,01 1771 29,2017-10-27 01:32:31.31,.
8018,2017-10-27 01:32:31.31,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3020,NETWORK SERVICE VIRTUAL,01 1771 29,2017-10-27 01:32:31.31,.
8019,2017-10-27 01:32:31.31,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3019,NETWORK SERVICE ENTITY,01 1771 29,2017-10-27 01:32:43.33,..
8020,2017-10-27 01:32:31.41,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 0C,2017-10-27 01:32:31.41,.
8021,2017-10-27 01:32:31.41,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 0C,2017-10-27 01:32:31.41,.
8022,2017-10-27 01:32:31.41,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3019,NETWORK SERVICE ENTITY,03 177B 0C,2017-10-27 01:32:43.43,..
8023,2017-10-27 01:32:31.44,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3025,NETWORK SERVICE VIRTUAL,01 1771 2F,2017-10-27 01:32:31.44,.
8024,2017-10-27 01:32:31.44,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3020,NETWORK SERVICE VIRTUAL,01 1771 2F,2017-10-27 01:32:31.44,.
8025,2017-10-27 01:32:31.44,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3019,NETWORK SERVICE ENTITY,01 1771 2F,2017-10-27 01:32:43.46,..
8026,2017-10-27 01:32:31.87,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3025,NETWORK SERVICE VIRTUAL,01 1771 28,2017-10-27 01:32:31.87,.
8027,2017-10-27 01:32:31.87,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3020,NETWORK SERVICE VIRTUAL,01 1771 28,2017-10-27 01:32:31.87,.
8028,2017-10-27 01:32:31.87,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3019,NETWORK SERVICE ENTITY,01 1771 28,2017-10-27 01:32:43.90,..
8029,2017-10-27 01:32:31.89,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3025,NETWORK SERVICE VIRTUAL,03 177B 00,2017-10-27 01:32:31.89,.
8030,2017-10-27 01:32:31.89,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3020,NETWORK SERVICE VIRTUAL,03 177B 00,2017-10-27 01:32:31.89,.
8031,2017-10-27 01:32:31.89,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3019,NETWORK SERVICE ENTITY,03 177B 00,2017-10-27 01:32:43.90,..
8032,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_E-10,3053,ETHERNET INTERFACE FAILURE,00000001 0A 01,2017-10-27 01:34:21.10,..
8033,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:34:21.45,..
8034,2017-10-27 01:32:43.23,SWITCH,BCSU-6 1B003-00 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:34:21.47,..
8035,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-12,3053,ETHERNET INTERFACE FAILURE,00000000 0C 00,2017-10-27 01:34:21.47,..
8036,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:34:21.55,..
8037,2017-10-27 01:32:43.24,SWITCH,BCSU-6 1B003-00 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:34:21.54,..
8038,2017-10-27 01:32:43.24,SWITCH,BCSU-6 1B003-00 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:34:21.49,..
8039,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:34:21.51,..
8040,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-6,3053,ETHERNET INTERFACE FAILURE,00000000 06 00,2017-10-27 01:34:21.52,..
8041,2017-10-27 01:32:43.23,SWITCH,BCSU-6 1B003-00 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:34:21.54,..
8042,2017-10-27 01:32:43.24,SWITCH,BCSU-4 1A004-04 PCU2_D-8,3053,ETHERNET INTERFACE FAILURE,00000000 08 00,2017-10-27 01:34:21.45,..
8043,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:34:21.56,..
8044,2017-10-27 01:32:43.23,SWITCH,BCSU-6 1B003-00 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:34:21.48,..
8045,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-4,3053,ETHERNET INTERFACE FAILURE,00000000 04 00,2017-10-27 01:34:21.52,..
8046,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:34:21.46,..
8047,2017-10-27 01:32:43.23,SWITCH,BCSU-6 1B003-00 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:34:21.48,..
8048,2017-10-27 01:32:43.23,SWITCH,BCSU-5 1A004-08 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:34:21.53,..
8049,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-11,3053,ETHERNET INTERFACE FAILURE,00000000 0B 00,2017-10-27 01:34:21.46,..
8050,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-3,3053,ETHERNET INTERFACE FAILURE,00000000 03 00,2017-10-27 01:34:21.53,..
8051,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-7,3053,ETHERNET INTERFACE FAILURE,00000000 07 00,2017-10-27 01:34:21.44,..
8052,2017-10-27 01:32:43.23,SWITCH,BCSU-4 1A004-04 PCU2_D-5,3053,ETHERNET INTERFACE FAILURE,00000000 05 00,2017-10-27 01:34:21.50,..
8053,2017-10-27 01:32:53.10,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,0237 00 00,2017-10-27 01:33:34.72,..
8054,2017-10-27 01:32:53.18,SWITCH,BCSU-4 1A004-04 IULMAN,2250,FAILURE IN D-CHANNEL,0468 00 00,2017-10-27 01:33:35.00,..
8055,2017-10-27 01:32:53.19,SWITCH,BCSU-2 1A003-08 IULMAN,2250,FAILURE IN D-CHANNEL,00B0 00 00,2017-10-27 01:33:35.01,..
8056,2017-10-27 01:32:53.27,SWITCH,BCSU-4 1A004-04 IULMAN,2250,FAILURE IN D-CHANNEL,025D 00 00,2017-10-27 01:33:35.09,..
